f1_score,roc_auc,auprc
0.7407407407407407,0.9627118644067797,0.6755233655233656
0.43243243243243246,0.8559322033898304,0.4778191656014236
0.6896551724137931,1.0,0.9999999999999999
0.5263157894736842,0.9440677966101696,0.743590021090021
0.6428571428571429,0.9254237288135594,0.6131576266870384
0.6451612903225806,0.9745762711864407,0.8529836829836829
0.4878048780487805,0.9271186440677965,0.5292725248607602
0.6060606060606061,0.9813559322033898,0.8812626262626262
0.37735849056603776,0.8661016949152542,0.4220405179615706
0.6451612903225806,0.9915254237288136,0.9430122655122654
0.6451612903225806,0.9898305084745762,0.941540404040404
0.6060606060606061,0.9779661016949153,0.8774281274281274
0.625,0.9796610169491525,0.8684706959706959
0.7142857142857143,0.9288135593220339,0.5786278998779
0.5714285714285714,0.9406779661016949,0.5905551311433664
0.5714285714285714,0.9220338983050848,0.6246770334928229
0.6060606060606061,0.9474576271186441,0.6573717948717949
0.5806451612903226,0.9355932203389831,0.6388474025974027
0.6666666666666666,1.0,0.9999999999999999
0.45454545454545453,0.9,0.4567520929363035
0.5405405405405406,0.9389830508474577,0.6317982017982018
0.5555555555555556,0.8830508474576271,0.42400326797385623
0.6896551724137931,0.9508474576271186,0.7888451744334097
0.5405405405405406,0.9186440677966102,0.5769887955182073
0.8,0.9796610169491525,0.8946503496503496
0.4444444444444444,0.9169491525423729,0.5948817900365888
0.47619047619047616,0.9169491525423729,0.5798201798201799
0.7407407407407407,0.9898305084745762,0.9451515151515152
0.6060606060606061,0.9796610169491525,0.8502888777888777
0.5714285714285714,0.9847457627118644,0.9086435786435786
0.5128205128205128,1.0,0.9999999999999999
0.5882352941176471,0.9593220338983051,0.7839317545199898
0.6,0.9016949152542373,0.5256801093643199
0.7407407407407407,0.9898305084745763,0.9263455988455987
0.625,1.0,0.9999999999999999
0.8,0.9881355932203391,0.9063455988455987
0.6666666666666666,0.9966101694915255,0.9809090909090908
0.6451612903225806,0.9423728813559322,0.7262030075187969
0.5882352941176471,0.9796610169491525,0.7840262515262515
0.5263157894736842,0.9084745762711866,0.5076690262445411
0.5555555555555556,0.9694915254237289,0.7362626262626263
0.5882352941176471,0.9932203389830508,0.9572979797979798
0.5263157894736842,0.9745762711864407,0.8613170163170162
0.5555555555555556,0.9661016949152542,0.7211643911643911
0.6896551724137931,0.9779661016949153,0.8190262515262514
0.5454545454545454,0.8915254237288135,0.5149174255695995
0.7692307692307693,0.9694915254237287,0.7769336219336218
0.45454545454545453,0.8627118644067796,0.39662381201174307
0.625,0.964406779661017,0.7108225108225108
0.5714285714285714,0.964406779661017,0.7258333333333333
0.46511627906976744,0.9915254237288136,0.9497222222222222
0.7142857142857143,0.9966101694915254,0.9833333333333333
0.45454545454545453,0.8847457627118644,0.4922304890335581
0.7692307692307693,0.9847457627118644,0.8923595848595848
0.7407407407407407,0.9694915254237287,0.8439926739926739
