Run;f1_score;roc_auc;auprc
474;0,714285714;0,988135593;0,92725469
475;0,625;0,916949153;0,506985743
476;0,526315789;0,896610169;0,446132201
477;0,64516129;0,981355932;0,888470696
478;0,625;0,940677966;0,644275953
479;0,625;0,916949153;0,564379003
480;0,64516129;1;1
481;0,392156863;0,977966102;0,88515873
482;0,526315789;0,972881356;0,752864635
483;0,540540541;0,981355932;0,897864635
484;0,555555556;0,945762712;0,715203824
485;0,571428571;0,945762712;0,702093593
486;0,588235294;0,940677966;0,764560709
487;0,666666667;0,998305085;0,990909091
488;0,540540541;0,949152542;0,665189255
489;0,666666667;0,972881356;0,84465035
490;0,526315789;0,984745763;0,848012266
491;0,5;0,984745763;0,933207071
492;0,740740741;0,954237288;0,7471337
493;0,64516129;0,954237288;0,729949495
494;0,592592593;0,918644068;0,578925198
495;0,689655172;0,957627119;0,707857143
496;0,571428571;0,986440678;0,922929293
497;0,606060606;0,976271186;0,802929293
498;0,526315789;0,959322034;0,688386613
499;0,5;0,918644068;0,583039972
500;0,689655172;0,959322034;0,694230769
