run,f1_score,roc_auc,auprc
325,0.0,0.1271186440677966,0.09185893101199752
326,0.0,0.2186440677966102,0.09914040812827327
327,0.0,0.08983050847457627,0.08888676521498856
328,0.0,0.15254237288135594,0.0925723084957813
329,0.0,0.11016949152542371,0.08955900595880528
330,0.0,0.1830508474576271,0.09608939674590725
331,0.0,0.11525423728813558,0.08905060894683015
332,0.0,0.1576271186440678,0.09328395500828268
333,0.0,0.21864406779661016,0.09879553730304996
334,0.0,0.19491525423728812,0.09610966929432416
335,0.0,0.14915254237288136,0.09180744956639533
336,0.0,0.16440677966101694,0.09535211565067042
337,0.0,0.17627118644067796,0.09484532110875188
338,0.0,0.20508474576271185,0.09658106245037405
339,0.0,0.2474576271186441,0.10200783176872692
340,0.0,0.2271186440677966,0.10033327427221514
341,0.0,0.15593220338983052,0.09356707357690322
342,0.0,0.14915254237288136,0.09209181644458031
343,0.0,0.14745762711864407,0.09131918817768958
344,0.0,0.18813559322033896,0.09602636996935984
345,0.0,0.11016949152542371,0.09070126660633286
346,0.0,0.13898305084745763,0.09267095543873419
347,0.0,0.14576271186440676,0.092003446388185
348,0.0,0.1711864406779661,0.09423675045770624
349,0.0,0.11694915254237287,0.08999133301481219
350,0.0,0.19491525423728812,0.09630477892337475
351,0.0,0.14067796610169492,0.09239464790681795
352,0.0,0.17796610169491528,0.09510508517388595
353,0.0,0.12203389830508476,0.08966416515888848
354,0.0,0.2288135593220339,0.09951670113016167
355,0.0,0.1593220338983051,0.0924448405420979
356,0.0,0.10847457627118642,0.08953307003557587
357,0.0,0.18135593220338986,0.09505091684123529
358,0.0,0.13050847457627118,0.09146498970882064
359,0.0,0.288135593220339,0.10658282334300473
360,0.0,0.11186440677966099,0.09091296884877945
361,0.0,0.26101694915254237,0.1033506066630697
362,0.0,0.12033898305084748,0.09096158291173476
363,0.0,0.2169491525423729,0.0997435054038468
364,0.0,0.11186440677966099,0.08885497792848716
365,0.0,0.15423728813559323,0.09219746011616439
366,0.0,0.2305084745762712,0.10026649503551588
